Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-06-01,16:32,EMA21_Bounce,21 EMA Bounce,NMDC,BUY,92.37,92.37,86.09,101.79,103.38,1.8,50,94.5,ELITE,90.0,Metals & Mining,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-06-01,16:32,EMA21_Bounce,21 EMA Bounce,COALINDIA,BUY,472.6,472.6,449.57,507.15,530.18,2.5,55,92.0,ELITE,84.0,Oil Gas & Consumable Fuels,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-06-01,16:32,EMA21_Bounce,21 EMA Bounce,STARHEALTH,BUY,532.95,532.95,510.39,566.79,586.25,2.4,50,91.9,ELITE,94.0,Financial Services,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-06-01,16:32,EMA21_Bounce,21 EMA Bounce,JSWSTEEL,BUY,1299.4,1299.4,1266.79,1348.32,1380.93,2.5,45,82.9,ELITE,69.0,Metals & Mining,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-06-01,16:32,Last30Min_ATH,Near 52W High (EOD),COALINDIA,BUY,472.6,472.6,456.55,496.68,512.73,2.5,37,49.0,WEAK,84.0,Oil Gas & Consumable Fuels,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-06-01,16:32,Last30Min_ATH,Near 52W High (EOD),LAURUSLABS,BUY,1388.4,1388.4,1358.0,1668.37,2121.4,8.0,35,48.6,WEAK,100.0,Healthcare,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-06-01,16:32,Last30Min_ATH,Near 52W High (EOD),HINDALCO,BUY,1141.3,1141.3,1127.2,1176.0,1330.01,8.0,33,48.5,WEAK,100.0,Metals & Mining,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-06-01,16:32,Last30Min_ATH,Near 52W High (EOD),OFSS,BUY,10191.0,10191.0,10063.0,10584.5,12743.42,8.0,33,46.5,WEAK,100.0,Information Technology,PANIC,-6,BLOCKED,OK,OPEN,,,,
2026-06-01,16:32,Failed_Breakout_Short,Failed Breakout Short,ATGL,SHORT,733.8,733.8,872.97,525.04,385.87,2.5,77,72.9,STRONG,100.0,Oil Gas & Consumable Fuels,PANIC,-6,IDEAL,OK,OPEN,,,,
2026-06-01,16:32,Failed_Breakout_Short,Failed Breakout Short,ASIANPAINT,SHORT,2632.4,2632.4,2798.48,2383.28,2217.2,2.5,77,72.4,STRONG,86.0,Consumer Durables,PANIC,-6,IDEAL,OK,OPEN,,,,
2026-06-01,16:32,Failed_Breakout_Short,Failed Breakout Short,YESBANK,SHORT,23.01,23.01,23.95,21.6,20.66,2.5,77,68.9,STRONG,85.0,Financial Services,PANIC,-6,IDEAL,OK,OPEN,,,,
2026-06-01,16:32,Failed_Breakout_Short,Failed Breakout Short,ALKEM,SHORT,5314.5,5314.5,5837.06,4530.66,4008.1,2.5,72,64.5,MODERATE,55.0,Healthcare,PANIC,-6,IDEAL,OK,OPEN,,,,
2026-06-01,16:32,Failed_Breakout_Short,Failed Breakout Short,ADANIPOWER,SHORT,232.3,232.3,256.89,195.42,170.83,2.5,77,63.9,MODERATE,100.0,Power,PANIC,-6,IDEAL,OK,OPEN,,,,
2026-06-01,16:32,Failed_Breakout_Short,Failed Breakout Short,MOTHERSON,SHORT,141.77,141.77,153.37,124.37,112.77,2.5,77,63.4,MODERATE,76.0,Automobile and Auto Components,PANIC,-6,IDEAL,OK,OPEN,,,,
2026-06-01,16:32,Failed_Breakout_Short,Failed Breakout Short,CUMMINSIND,SHORT,5680.5,5680.5,6156.59,4966.36,4490.27,2.5,72,62.7,MODERATE,97.0,Capital Goods,PANIC,-6,IDEAL,OK,OPEN,,,,
2026-06-01,16:32,Failed_Breakout_Short,Failed Breakout Short,BAJAJ-AUTO,SHORT,10376.0,10376.0,10822.86,9705.71,9258.85,2.5,72,61.9,MODERATE,74.0,Automobile and Auto Components,PANIC,-6,IDEAL,OK,OPEN,,,,
2026-06-01,16:32,Failed_Breakout_Short,Failed Breakout Short,INDUSTOWER,SHORT,431.45,431.45,452.99,399.14,377.6,2.5,72,60.3,MODERATE,53.0,Telecommunication,PANIC,-6,IDEAL,OK,OPEN,,,,
