Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-07-16,12:14,VCP,VCP (Minervini v2),LUPIN,BUY,2500.5,2529.5,2331.78,2826.08,3045.48,2.6,45,46.1,WEAK,67.0,Healthcare,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-16,12:14,VCP,VCP (Minervini v2),NAVINFLUOR,BUY,7650.0,7810.0,7252.56,8771.31,10326.84,4.5,41,42.5,WEAK,91.0,Chemicals,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-16,12:14,VCP,VCP (Minervini v2),FEDERALBNK,BUY,326.6,336.5,320.54,373.21,432.61,6.0,49,33.2,WEAK,72.0,Financial Services,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-16,12:14,EMA21_Bounce,21 EMA Bounce,SCHAEFFLER,BUY,4131.7,4131.7,4050.84,4252.99,4333.85,2.5,55,50.2,MODERATE,51.0,Automobile and Auto Components,DISTRIBUTION,-1,BLOCKED,OK,STOPPED,2026-07-23,4050.84,Stop Loss Hit,-1.96
2026-07-16,12:14,EMA21_Bounce,21 EMA Bounce,CUMMINSIND,BUY,5592.0,5592.0,5401.02,5878.47,6069.45,2.5,55,43.8,WEAK,70.0,Capital Goods,DISTRIBUTION,-1,BLOCKED,OK,STOPPED,2026-07-17,5401.02,Stop Loss Hit,-3.42
2026-07-16,12:14,EMA21_Bounce,21 EMA Bounce,EICHERMOT,BUY,7418.5,7418.5,7279.52,7626.97,7720.5,2.2,45,41.1,WEAK,56.0,Automobile and Auto Components,DISTRIBUTION,-1,BLOCKED,OK,TARGET,2026-07-21,7626.97,Target 1 Hit,2.81
2026-07-16,12:14,EMA21_Bounce,21 EMA Bounce,SIEMENS,BUY,3657.6,3657.6,3508.67,3881.0,4029.93,2.5,55,39.8,WEAK,48.0,Capital Goods,DISTRIBUTION,-1,BLOCKED,OK,TARGET,2026-08-03,3881.0,Target 1 Hit,6.11
2026-07-16,12:14,EMA21_Bounce,21 EMA Bounce,HAL,BUY,4433.8,4433.8,4349.85,4559.73,4643.68,2.5,50,35.3,WEAK,54.0,Capital Goods,DISTRIBUTION,-1,BLOCKED,OK,TARGET,2026-07-21,4559.73,Target 1 Hit,2.84
2026-07-16,12:14,52WH_Breakout,52-Week High Breakout,BHEL,BUY,435.4,435.4,415.89,464.66,498.67,3.2,42,40.4,WEAK,100.0,Capital Goods,DISTRIBUTION,-1,BLOCKED,OK,STOPPED,2026-07-20,415.89,Stop Loss Hit,-4.48
2026-07-16,12:14,Last30Min_ATH,Near 52W High (EOD),TITAN,BUY,4625.8,4625.8,4580.0,4694.5,5043.54,8.0,35,38.6,WEAK,58.0,Consumer Durables,DISTRIBUTION,-1,BLOCKED,OK,TARGET,2026-07-22,4694.5,Target 1 Hit,1.49
