Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-07-31,12:50,VCP,VCP (Minervini v2),APOLLOHOSP,BUY,8957.0,9036.5,8695.3,9791.7,11013.7,5.8,44,42.3,WEAK,79.0,Healthcare,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-07-31,12:50,EMA21_Bounce,21 EMA Bounce,ICICIBANK,BUY,1435.4,1435.4,1408.49,1480.0,1483.06,1.8,45,55.2,MODERATE,72.0,Financial Services,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-07-31,12:50,EMA21_Bounce,21 EMA Bounce,SHRIRAMFIN,BUY,1046.7,1046.7,1013.62,1096.32,1129.4,2.5,50,54.6,MODERATE,57.0,Financial Services,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-07-31,12:50,EMA21_Bounce,21 EMA Bounce,ABCAPITAL,BUY,404.3,404.3,390.95,424.33,437.68,2.5,55,50.6,MODERATE,67.0,Financial Services,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-07-31,12:50,EMA21_Bounce,21 EMA Bounce,UNIONBANK,BUY,171.24,171.24,166.64,178.14,182.74,2.5,50,49.1,WEAK,57.0,Financial Services,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-07-31,12:50,EMA21_Bounce,21 EMA Bounce,ZYDUSLIFE,BUY,1126.8,1126.8,1106.02,1165.65,1168.65,2.0,50,46.7,WEAK,88.0,Healthcare,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-07-31,12:50,EMA21_Bounce,21 EMA Bounce,NIACL,BUY,173.62,173.62,163.01,189.54,200.15,2.5,50,43.3,WEAK,61.0,Financial Services,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-07-31,12:50,EMA21_Bounce,21 EMA Bounce,PETRONET,BUY,280.75,280.75,274.04,290.81,294.1,2.0,50,41.8,WEAK,48.0,Oil Gas & Consumable Fuels,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-07-31,12:50,EMA21_Bounce,21 EMA Bounce,OFSS,BUY,11186.0,11186.0,10644.18,11998.73,12540.55,2.5,45,40.9,WEAK,85.0,Information Technology,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
2026-07-31,12:50,EMA21_Bounce,21 EMA Bounce,NAM-INDIA,BUY,1161.4,1161.4,1122.38,1219.93,1258.95,2.5,45,38.5,WEAK,62.0,Financial Services,DISTRIBUTION,1,BLOCKED,OK,OPEN,,,,
