Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-08-18,11:15,VCP,VCP (Minervini v2),TITAN,BUY,5048.6,5168.0,4796.8,5920.82,7138.98,5.3,45,47.5,WEAK,92.0,Consumer Durables,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-08-18,11:15,VCP,VCP (Minervini v2),EICHERMOT,BUY,8018.5,8165.0,7611.64,8995.04,10259.42,3.8,45,44.3,WEAK,81.0,Automobile and Auto Components,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-08-18,11:15,EMA21_Bounce,21 EMA Bounce,DIXON,BUY,14150.0,14150.0,13746.46,14755.31,15158.85,2.5,50,76.2,STRONG,97.0,Consumer Durables,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-08-18,11:15,EMA21_Bounce,21 EMA Bounce,AUBANK,BUY,1075.7,1075.7,1049.04,1115.69,1142.35,2.5,45,74.9,STRONG,66.0,Financial Services,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-08-18,11:15,EMA21_Bounce,21 EMA Bounce,PETRONET,BUY,286.25,286.25,276.91,300.26,309.6,2.5,50,73.9,STRONG,60.0,Oil Gas & Consumable Fuels,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-08-18,11:15,EMA21_Bounce,21 EMA Bounce,FEDERALBNK,BUY,357.8,357.8,347.3,373.55,404.25,4.4,50,72.4,STRONG,93.0,Financial Services,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-08-18,11:15,EMA21_Bounce,21 EMA Bounce,BAJFINANCE,BUY,1094.3,1094.3,1068.59,1176.4,1242.07,5.7,50,71.2,STRONG,86.0,Financial Services,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-08-18,11:15,EMA21_Bounce,21 EMA Bounce,PIDILITIND,BUY,1674.0,1674.0,1632.54,1736.19,1831.11,3.8,50,65.7,STRONG,74.0,Chemicals,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-08-18,11:15,EMA21_Bounce,21 EMA Bounce,GRASIM,BUY,3278.7,3278.7,3174.51,3434.98,3435.19,1.5,50,65.6,STRONG,70.0,Construction Materials,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-08-18,11:15,EMA21_Bounce,21 EMA Bounce,TORNTPHARM,BUY,4971.0,4971.0,4816.59,5202.62,5357.03,2.5,50,63.0,MODERATE,68.0,Healthcare,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-08-18,11:15,EMA21_Bounce,21 EMA Bounce,INDUSINDBK,BUY,1015.0,1015.0,998.12,1040.32,1057.2,2.5,50,62.4,MODERATE,69.0,Financial Services,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-08-18,11:15,52WH_Breakout,52-Week High Breakout,BOSCHLTD,BUY,48730.0,48730.0,47141.18,56893.01,70101.76,8.0,37,47.0,WEAK,100.0,Automobile and Auto Components,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-08-18,11:15,52WH_Breakout,52-Week High Breakout,GNFC,BUY,609.75,609.75,595.94,630.46,644.27,2.5,42,35.5,WEAK,80.0,Chemicals,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-08-18,11:15,Last30Min_ATH,Near 52W High (EOD),BOSCHLTD,BUY,48730.0,48730.0,46775.0,56893.01,70101.76,8.0,39,47.0,WEAK,100.0,Automobile and Auto Components,PANIC,-3,BLOCKED,OK,OPEN,,,,
2026-08-18,11:15,Failed_Breakout_Short,Failed Breakout Short,OBEROIRLTY,SHORT,1858.0,1858.0,1976.18,1680.73,1562.55,2.5,75,55.2,MODERATE,75.0,Realty,PANIC,-3,IDEAL,OK,OPEN,,,,
2026-08-18,11:15,Failed_Breakout_Short,Failed Breakout Short,DLF,SHORT,665.75,665.75,687.49,633.14,611.4,2.5,72,54.2,MODERATE,77.0,Realty,PANIC,-3,IDEAL,OK,OPEN,,,,
