Date,Time,Strategy,Strategy_Name,Symbol,Signal,CMP,Entry,SL,T1,T2,RR,Confidence,SQI,SQI_Grade,RS,Sector,Regime,Regime_Score,Regime_Fit,Data_Quality,Status,Exit_Date,Exit_Price,Exit_Reason,PnL_Pct
2026-07-14,12:05,VCP,VCP (Minervini v2),NAVINFLUOR,BUY,7586.0,7810.0,7252.56,8778.72,10346.23,4.5,39,42.5,WEAK,90.0,Chemicals,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-14,12:05,VCP,VCP (Minervini v2),FEDERALBNK,BUY,327.5,336.5,316.61,373.21,432.61,4.8,49,32.5,WEAK,71.0,Financial Services,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-14,12:05,VCP,VCP (Minervini v2),BOSCHLTD,BUY,41460.0,42565.0,39307.48,47451.28,55088.32,3.8,42,31.5,WEAK,70.0,Automobile and Auto Components,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-14,12:05,EMA21_Bounce,21 EMA Bounce,APOLLOHOSP,BUY,8900.5,8900.5,8608.46,9728.0,11067.0,7.4,50,56.0,MODERATE,79.0,Healthcare,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-14,12:05,EMA21_Bounce,21 EMA Bounce,ZYDUSLIFE,BUY,1133.6,1133.6,1107.13,1181.5,1283.9,5.7,45,54.5,MODERATE,88.0,Healthcare,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-14,12:05,EMA21_Bounce,21 EMA Bounce,ATGL,BUY,721.6,721.6,705.11,746.34,746.4,1.5,50,49.8,WEAK,76.0,Oil Gas & Consumable Fuels,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-14,12:05,EMA21_Bounce,21 EMA Bounce,ADANIPOWER,BUY,226.17,226.17,213.31,245.46,258.32,2.5,50,47.5,WEAK,76.0,Power,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-14,12:05,EMA21_Bounce,21 EMA Bounce,NESTLEIND,BUY,1427.1,1427.1,1403.94,1461.84,1462.97,1.5,45,46.3,WEAK,71.0,Fast Moving Consumer Goods,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-14,12:05,EMA21_Bounce,21 EMA Bounce,AUROPHARMA,BUY,1552.8,1552.8,1521.84,1599.24,1636.8,2.7,50,44.9,WEAK,72.0,Healthcare,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-14,12:05,EMA21_Bounce,21 EMA Bounce,MARICO,BUY,848.25,848.25,829.86,875.84,894.23,2.5,45,44.7,WEAK,72.0,Fast Moving Consumer Goods,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-14,12:05,EMA21_Bounce,21 EMA Bounce,POLYCAB,BUY,9532.5,9532.5,9101.43,10179.1,10610.17,2.5,50,44.0,WEAK,82.0,Capital Goods,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-14,12:05,EMA21_Bounce,21 EMA Bounce,MANAPPURAM,BUY,328.1,328.1,317.51,343.99,354.58,2.5,50,42.6,WEAK,93.0,Financial Services,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-14,12:05,EMA21_Bounce,21 EMA Bounce,SCHAEFFLER,BUY,4139.2,4139.2,4054.04,4266.94,4352.1,2.5,50,39.8,WEAK,57.0,Automobile and Auto Components,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
2026-07-14,12:05,EMA21_Bounce,21 EMA Bounce,ADANIPORTS,BUY,1821.9,1821.9,1789.37,1870.7,1903.23,2.5,50,38.2,WEAK,81.0,Services,DISTRIBUTION,-1,BLOCKED,OK,OPEN,,,,
